Periodo;POIL;PCU
01-11-12;37,4747566475963;1,5092243534742
01-12-12;38,1669485038124;1,56205647176294
01-01-13;40,8712054178411;1,5759412465612
01-02-13;40,9209357036452;1,5715604277157
01-03-13;40,0590661351289;1,49640034023374
01-04-13;39,7200999150118;1,40960524152916
01-05-13;40,8809235293864;1,41407028280595
01-06-13;41,2140506356342;1,36678192207768
01-07-13;44,9162730785745;1,34247969827092
01-08-13;45,6488588856144;1,39548855651276
01-09-13;45,5117665193711;1,39091705994335
01-10-13;43,0266744839923;1,39547439891922
01-11-13;40,0939769329346;1,36920034739215
01-12-13;41,594417154129;1,39197793400932
01-01-14;40,214545578185;1,40633623361624
01-02-14;42,8024980152581;1,37730217667287
01-03-14;42,7067974986019;1,28141908893374
01-04-14;43,1644027944584;1,27960827779297
01-05-14;43,128846267485;1,31796971287572
01-06-14;44,5936660891705;1,30135888977107
01-07-14;43,6172094080792;1,356887241103
01-08-14;40,6552682557062;1,33724780981557
01-09-14;39,2501168534216;1,31264209966296
01-10-14;35,5473192098724;1,28748728756273
01-11-14;31,9811969634953;1,28262897682161
01-12-14;25,0960838426765;1,23318787053341
01-01-15;20,1152730386331;1,12378142529477
01-02-15;21,4921263522873;1,09901419421122
01-03-15;20,264772688748;1,1390749021474
01-04-15;23,0503509410639;1,15759776383069
01-05-15;25,0083332981717;1,20587590260255
01-06-15;25,170729244247;1,11341476898666
01-07-15;21,3834998361579;1,03986747205769
01-08-15;18,0101078421899;0,969749364751026
01-09-15;19,1496349442943;0,994692219229522
01-10-15;19,4419790268915;0,996479393109106
01-11-15;17,8306591545982;0,916322513357441
01-12-15;15,6417578997397;0,883113978307582
01-01-16;13,3304159022436;0,851787538357266
01-02-16;12,7751373580072;0,878289030617306
01-03-16;15,7720094086021;0,942621790191381
01-04-16;17,0507799424249;0,920722700770068
01-05-16;19,4984909645721;0,891517905905613
01-06-16;20,2978911173831;0,874376420595915
01-07-16;18,5963407066193;0,917352237236984
01-08-16;18,5911160073999;0,897256380933642
01-09-16;18,7332072843069;0,885313149455899
01-10-16;20,5922867862713;0,887927419453411
01-11-16;18,865741697173;1,0201556870272
01-12-16;21,4188273016894;1,05927543595018
01-01-17;21,5501317636628;1,06826309046273
01-02-17;21,91339557224;1,10450947941638
01-03-17;20,2261656798911;1,0827022409532
01-04-17;20,9096902859623;1,05836209802623
01-05-17;19,8685267454632;1,03944515743688
01-06-17;18,5040321424622;1,05882839277342
01-07-17;19,0916423398009;1,11031848204406
01-08-17;19,5935280994196;1,19848569091267
01-09-17;20,2162842128756;1,21172536169092
01-10-17;20,9142588372678;1,25018281840124
01-11-17;22,9048381617897;1,252025299598
01-12-17;23,3570751195496;1,24492481527501
01-01-18;25,6087608495515;1,29113302158623
01-02-18;24,9479832744679;1,27325544340242
01-03-18;25,1341247931533;1,23508460762657
01-04-18;26,4845330327089;1,24005418085226
01-05-18;27,9050478708345;1,23388722229332
01-06-18;27,0271346538281;1,25625086586838
01-07-18;28,2425404758021;1,12769458264369
01-08-18;27,0348640908206;1,08823178171161
01-09-18;27,8426413044771;1,08256976869147
01-10-18;27,9796885257571;1,11503871994194
01-11-18;22,5443981366042;1,11183397734122
01-12-18;19,6079207763976;1,09455734568075
01-01-19;20,3509327840932;1,06576885202288
01-02-19;21,7077843838268;1,12500161518959
01-03-19;22,8691209841391;1,15079598556182
01-04-19;25,0271395147416;1,14572966377693
01-05-19;23,8245373543523;1,07095798616743
01-06-19;21,4049913651654;1,04240756651186
01-07-19;22,4110980851895;1,05287154568318
01-08-19;21,3951963275678;1,01066939263359
01-09-19;22,1944223604421;1,0156559851946
01-10-19;20,9712209245837;1,01240077552971
01-11-19;22,1228296119292;1,03105573103754
01-12-19;23,1856673236197;1,06476739163358
01-01-20;22,235795300794;1,0607228643747
01-02-20;19,5129861355098;0,995863740910246
01-03-20;11,3144694284663;0,909896321475808
01-04-20;6,4624708114989;0,894152607419569
01-05-20;11,1586909636483;0,927564302450391
01-06-20;14,8940388854547;1,01265896770607
01-07-20;15,7459300773953;1,11472622727133
01-08-20;16,3109638647045;1,13525070823729
01-09-20;15,2311772166494;1,17019455112665
01-10-20;15,1333579154376;1,16778689130914
01-11-20;15,7026093026645;1,22888099926073
01-12-20;17,9764799437231;1,3448921822327
01-01-21;19,8321891685736;1,37886921548751
01-02-21;22,4191747738716;1,45722518121023
01-03-21;23,5182697677227;1,5412077715612
01-04-21;23,1397646282529;1,58760744175516
01-05-21;24,2629347093623;1,71981968980328
01-06-21;26,3438578361721;1,60918589628799
01-07-21;26,6327190430003;1,57211605143682
01-08-21;24,8011659074598;1,55419914928975
01-09-21;26,1292275376166;1,54236122420085
01-10-21;29,4587656820565;1,60363661127655
01-11-21;28,4176588013959;1,59038096173834
01-12-21;25,5991946481226;1,54644417088424
01-01-22;29,5176513568827;1,57283050327803
01-02-22;32,246940341049;1,58678831824462
01-03-22;37,7118467334937;1,61404631121249
